,Unnamed: 0,Wind speed (m/s),Power (kW),Blade angle (pitch position) A (°),Rotor speed (RPM)
36,140,6.404403484,524.0126495,0.0,11.59026141
37,141,6.03513974,521.4026184,0.0,11.5798185
38,142,5.574195647,374.4658722,0.0,10.48743631
39,143,5.713451529,399.2597168,0.0,10.72285885
40,144,5.544254303,332.2649918,0.0,10.14758487
41,145,6.390240312,471.1950027,0.0,11.25352912
42,146,6.495396817,525.9515244,0.0,11.61500037
43,147,6.80823071,626.1907303,0.0,12.2229939
44,148,6.596410751,559.7144865,0.0,11.93298955
45,149,6.628916883,609.1886276,0.0,12.19246678
46,150,6.54358511,602.522673,0.0,12.17275371
47,151,6.783189869,614.1697113,0.0,12.20480499
48,152,6.579986286,581.8802383,0.0,12.01291582
49,153,6.761267638,630.4493927,0.0,12.32575862
50,154,6.61724206,597.4784128,0.0,12.09563354
51,155,6.555168152,588.5750198,0.0,12.10654548
52,156,6.839118671,712.1344452,0.0,12.8019876
53,157,7.370804429,788.9131287,0.0,13.244084
54,158,7.204131699,792.5672882,0.0,13.26699632
55,159,6.916235196,682.8572886,0.0,12.64184456
56,160,7.019861698,732.7901886,0.0,12.93938376
57,161,6.939541841,649.970314,0.0,12.45349194
58,162,6.636620402,614.5362274,0.0,12.21549068
59,163,6.622679925,574.8546997,0.0,12.0199061
60,164,6.573934865,571.6775116,0.0,11.95144571
61,165,6.415671086,514.7788147,0.0,11.60152034
62,167,2.468410963,48.90323925,0.972500008,8.219986305
63,168,3.047412372,102.338221,0.394000006,8.269457147
64,169,3.208998972,112.786341,0.281,8.215201959
65,171,2.727265036,27.68937555,1.34000001,8.269470692
66,172,3.296409845,62.20522747,0.820000008,8.322201043
67,174,3.024209321,48.77197371,1.007000008,8.272936955
68,175,2.885886512,54.07848005,1.01842106,8.260578341
69,177,4.399597776,156.9122726,0.0,8.355053008
70,178,4.869693148,191.316626,0.0,8.746440321
71,179,4.165895891,141.4083164,0.073500001,8.341125906
72,180,4.985764563,315.3840065,0.074000001,10.05130135
73,181,3.091776848,75.89949312,0.591500008,8.18347697
74,182,3.213918138,79.84812918,0.643000007,8.217374682
75,183,3.18284449,62.35729904,0.841000009,8.186829865
76,184,2.893362308,29.13206908,1.304000008,8.165740415
77,185,3.191383189,48.00259085,0.991000009,8.200359866
78,186,2.824513936,72.08045559,0.675500008,8.300736442
79,188,4.917528605,231.2340378,0.047,9.167221248
80,189,4.589362216,221.1192787,0.0,9.069423616
81,190,3.702780116,132.4950874,0.171500003,8.372359559
82,191,3.671743608,118.5309158,0.245000005,8.310204864
83,192,2.938450545,87.89865742,0.491500008,8.221059993
84,193,3.456956935,132.6300865,0.122500002,8.390411094
85,194,5.501857543,262.6014709,0.0,9.414672911
86,195,4.857163358,228.177919,0.0,9.130606547
87,196,4.537238669,258.9377304,0.0,9.469902188
88,197,4.52060877,171.5216704,0.0,8.606471121
89,198,3.76236577,134.4195377,0.094000001,8.354204401
90,200,2.877342874,51.8323082,0.96500001,8.286634371
91,201,2.675382859,71.82268353,0.64000001,8.187051415
92,202,4.985393167,191.5135033,0.028,8.841988072
93,203,4.939451063,218.2211586,0.0,9.048731759
94,204,4.771813027,152.3802887,0.0,8.408530354
95,205,5.378305578,257.1744537,0.0,9.461440712
96,206,5.969391271,387.3101494,0.0,10.67010261
97,207,4.941752744,220.5584717,0.0,9.084468886
98,208,5.025580955,268.1059513,0.0,9.546239517
99,209,5.302217913,307.1526627,0.0,9.843057185
100,210,5.724960303,371.4978096,0.0,10.57963827
101,211,4.805424766,212.1804733,0.0,9.052011308
102,212,4.759626746,205.5939646,0.0,8.911258746
103,213,5.569750434,322.7160026,0.0,10.07787687
104,214,6.102354479,422.2368988,0.0,10.91433142
105,215,5.319481039,313.0187904,0.0,9.986520946
106,216,4.331306469,166.3942059,0.098000002,8.65075171
107,217,4.842758918,202.9038527,0.073500001,8.960358694
108,218,5.058826387,280.3233315,0.049000001,9.71799919
109,219,4.393100941,134.7481441,0.078000002,8.29420723
110,220,4.626505768,181.230685,0.098000002,8.793090284
111,221,5.193181789,278.0339539,0.0245,9.651364535
112,222,5.534731853,358.2389923,0.0,10.38079606
113,223,5.809067035,420.1449081,0.0,10.88319343
114,224,4.967833006,308.9026482,0.0,9.96507588
115,225,5.505477238,349.5589317,0.0,10.30570963
116,226,5.682507885,355.9176445,0.0,10.33465084
117,227,4.448528576,165.9306061,0.063500001,8.565498099
118,233,2.757280594,16.62787333,1.368500006,8.1597974
119,234,2.509898031,19.4257149,1.34000001,8.141695172
120,235,2.475390345,8.820228529,1.41500001,8.167514339
121,236,2.609931463,13.95818675,1.26500001,8.138652563
122,244,4.736191618,190.0911125,0.0,8.759599417
123,245,2.928668225,82.77138624,0.518000007,8.186872825
124,246,3.028051758,61.14566154,0.76500001,8.135983452
125,247,3.925659978,115.5025177,0.122500002,8.143533021
126,248,4.597307003,166.4075218,0.0,8.483435199
127,249,4.727968407,198.783461,0.0,8.83396697
128,250,4.903291237,218.9808357,0.0,9.021610603
129,251,5.129141128,262.9419029,0.0,9.512948513
130,252,5.051958358,314.722876,0.0,9.935975611
131,253,5.263663673,316.854406,0.0,10.00271849
132,254,5.433956075,282.9403481,0.0,9.701070741
133,255,5.441381025,294.6316185,0.0,9.813634425
134,256,5.20012424,257.9042816,0.0,9.466332659
135,257,4.904163694,197.6977051,0.0,8.81101343
136,258,5.041062188,215.616407,0.0,8.99781695
137,259,5.175510311,226.0118271,0.0,9.133391574
138,260,4.930392444,179.7272228,0.0245,8.654752314
139,261,4.401751041,157.1133827,0.0,8.375040963
140,262,4.110134208,111.3218227,0.344500005,8.277740836
141,263,4.167102456,115.663702,0.172000003,8.153835073
142,264,4.702482104,162.4140408,0.0245,8.498541087
143,265,4.430430126,174.9530949,0.0245,8.585199907
144,266,4.631183517,159.0581333,0.0,8.392193779
145,267,4.870027232,187.8731079,0.0,8.661590517
146,268,5.060979688,216.5980896,0.0,8.992951378
147,269,4.568887711,144.4568394,0.0,8.230658814
148,270,4.52929399,150.4191433,0.0,8.284517124
149,271,4.529312503,150.2168957,0.0,8.291571245
150,272,4.78820374,184.3582832,0.0,8.65515478
151,273,4.455266714,147.688998,0.049000001,8.325120628
152,274,4.223272598,115.7710058,0.148000002,8.180152327
153,275,4.83655901,189.5815445,0.0,8.708194301
154,276,4.745714152,195.9935974,0.0,8.758650765
155,277,5.137661314,238.2627525,0.0,9.228829443
156,278,5.080860138,232.1138069,0.0,9.197761014
157,279,4.746345258,218.8282417,0.0,9.03105028
158,280,4.569073439,206.2208794,0.0,8.89805308
159,281,4.978673601,204.9345917,0.0,8.89498508
160,282,4.518732047,211.9388054,0.0,8.968371883
161,283,5.111246824,265.7619448,0.0,9.536172766
162,284,5.167714,298.9634262,0.0,9.834869698
163,285,5.286903787,280.0912613,0.0,9.684646592
164,286,4.871270978,266.6888817,0.0,9.541102499
165,287,5.131851315,267.9603088,0.0,9.558241725
166,288,5.578873551,349.0520996,0.0,10.3204245
167,289,4.869897366,240.8765488,0.0,9.26610446
168,290,4.654238153,215.3106941,0.0,9.001590461
169,291,4.67632755,216.9619621,0.0,9.008673683
170,292,4.884116173,252.5118294,0.0,9.389896005
171,293,5.998348808,450.2548355,0.0,11.05389829
172,294,6.267319369,502.7081146,0.0,11.47555795
173,295,5.801716304,432.884581,0.0,10.98526718
174,296,5.702221239,464.8501785,0.0,11.14329685
175,297,6.599384022,582.8651535,0.0,11.99251427
176,298,5.149939444,314.3597039,0.025789474,9.95287478
177,299,5.03298744,327.0805878,0.0,10.0509304
178,300,5.110040307,281.4333914,0.0,9.698489936
179,301,4.967220569,247.3718048,0.0,9.341900423
180,302,5.004865301,275.7664948,0.0,9.631113186
181,303,4.982478905,260.9913788,0.0,9.467759058
182,304,5.383521724,329.3593544,0.0,10.11484596
183,305,6.124796486,494.6203064,0.0,11.38008705
184,306,6.427309632,562.870459,0.0,11.87767303
185,307,6.376634002,504.6320145,0.0,11.48612291
186,308,6.347954988,501.8944992,0.0,11.44291466
187,309,6.295163075,556.3890245,0.0,11.84232627
188,310,5.695334589,416.553698,0.0,10.80475071
189,311,5.652754056,407.3171295,0.0,10.80241795
190,312,5.750539398,383.7089474,0.0,10.60468376
191,313,5.274207163,294.7367592,0.0,9.818989679
192,314,5.507482028,360.0066002,0.0,10.34521812
193,315,5.593574929,342.045694,0.0,10.2402159
194,316,5.335648954,303.9871605,0.0,9.907794178
195,317,5.362620258,285.2745705,0.0,9.73866865
196,318,5.661643612,382.7836891,0.0,10.54547659
197,319,6.942734599,630.705513,0.0,12.26539595
198,320,7.127338624,821.4938721,0.0,13.38650237
199,321,6.667805433,597.1062332,0.0,12.14309058
200,322,6.519342542,520.1029388,0.0,11.58718081
201,323,6.280907178,492.6041061,0.0,11.40981683
202,324,5.795757723,460.8407059,0.0,11.21253607
203,325,6.003546333,434.3059509,0.0,11.02790411
204,326,6.23854754,472.0304825,0.0,11.25182247
205,327,7.003211212,699.6828339,0.0,12.74294092
206,328,5.993708181,489.329274,0.0,11.39100932
207,329,6.38428185,540.8056503,0.0,11.71821924
208,330,5.885139381,458.0255019,0.0,11.1792966
209,331,5.38631384,346.6379242,0.0,10.27375375
210,332,5.066622686,273.4204845,0.074000001,9.576947004
211,333,4.486191869,211.0322481,0.0495,8.973102763
212,334,5.54017055,358.1674934,0.0,10.35346667
213,335,5.916710997,423.3365067,0.0,10.87216227
214,336,6.156872559,454.2542267,0.0,11.16539562
215,337,6.016001773,444.4563965,0.0,11.06275123
216,338,6.608572435,572.525296,0.0,11.95766862
217,339,6.235020661,562.7439972,0.0,11.87481053
218,340,6.050732279,476.5970001,0.0,11.31350608
219,341,5.763384652,439.2565811,0.0,11.04471503
220,342,5.838952541,455.9124573,0.0,11.09116177
221,343,6.412496758,606.6367462,0.0,12.06854729
222,344,6.638346601,618.5323853,0.0,12.28974357
223,345,6.154608011,504.5803421,0.0,11.4971834
224,346,7.010376303,659.5850991,0.0,12.50211587
225,347,6.584998059,560.1072922,0.0,11.89276269
226,348,5.763755941,479.9833633,0.0,11.33192495
227,349,5.679120213,424.7091872,0.0,10.93958639
228,350,5.763997269,369.3418015,0.0,10.50500159
229,351,5.998515844,427.9787811,0.0,10.93974781
230,352,5.449418581,395.3046196,0.0,10.6637468
231,353,5.6898772,471.4457535,0.0,11.07628236
232,354,5.793344593,461.2659332,0.0,11.34384008
233,355,5.947004843,450.4393889,0.0,11.10746817
234,356,6.425007892,583.7796402,0.0,11.9642124
235,357,5.986895823,482.6275192,0.0,11.34998663
236,358,5.803943813,479.0406113,0.0,11.24142136
237,359,3.982034338,150.0301904,0.366000006,8.707745656
238,360,3.561500895,94.32607327,0.333000004,8.149147555
239,361,3.463043426,78.36007721,0.602105268,8.183845952
240,362,3.529642332,97.80526909,0.484761908,8.236540228
241,363,4.944184458,241.0099027,0.087,9.329407454
242,364,6.33141869,508.5983307,0.0,11.54082745
243,365,6.606085086,567.886979,0.0,11.93702285
244,366,6.35317111,564.415033,0.0,11.84941082
245,367,5.845783591,390.5855453,0.0,10.63218118
246,368,6.078891492,531.1620514,0.0,11.71287073
247,369,6.273148012,538.707225,0.0,11.70202437
248,370,6.923169661,679.2480118,0.0,12.54414086
249,371,7.351220989,870.3068619,0.0,13.45913923
250,372,6.229730356,526.3863525,0.0,11.61547145
251,373,5.455525601,422.1237877,0.0,10.8133944
252,374,6.290355492,633.1165146,0.0,12.31743881
253,375,6.304314542,573.2417999,0.0,11.88038635
254,376,5.684902418,443.8044098,0.0,11.02728693
255,377,6.047743607,420.957975,0.0,10.78486311
256,378,6.834181023,568.1556427,0.0,11.96758063
257,379,7.247345185,749.1921021,0.0,12.88683884
258,380,7.317455792,829.5491684,0.0,13.34553766
259,381,6.492352724,596.1474625,0.0,12.02834697
260,382,5.169366181,294.9048653,0.0,9.823951006
261,383,5.879734492,630.1591599,0.0,12.18721618
262,384,7.305501556,839.6095001,0.0,13.43138672
263,386,7.273425555,866.7033936,0.0,13.54965623
264,387,6.851054358,794.5392303,0.0,13.17384294
265,388,5.872142386,484.1112808,0.0,11.35773173
266,389,5.839064074,490.4694336,0.0,11.39330645
267,390,6.247123432,550.7603088,0.0,11.79129204
268,391,5.591718602,481.567395,0.0,11.31206346
269,392,5.957567024,554.4865005,0.0,11.80063462
270,393,6.647182441,706.0313416,0.0,12.70187482
271,394,5.74355409,458.7383993,0.0,11.07900663
272,395,4.999983227,302.6474838,0.0,9.859478518
273,396,4.701535416,240.2064392,0.0,9.281840757
274,397,4.474256217,266.5784744,0.0,9.499253377
275,398,6.233780008,514.2859593,0.0,11.54079861
276,399,6.557636905,765.714032,0.016500001,12.83185074
277,400,7.55282824,909.20466,0.0095,13.58319189
278,401,7.737696383,967.6781582,0.0,13.96077702
279,402,6.868929958,753.842366,0.0,13.01352882
280,403,5.527009773,401.5843353,0.0,10.76678824
281,404,5.632222033,464.0531189,0.0,11.20151626
282,405,4.854259504,235.3945194,0.109444446,9.301729401
283,406,4.20255395,142.0530823,0.103684212,8.345839366
284,407,6.21994797,486.2758453,0.0,11.25759977
285,408,6.628155899,548.9895096,0.0,11.8115083
286,409,6.636044884,573.6579529,0.0,11.98591889
287,410,5.282891474,332.0088715,0.0,10.17765377
288,412,4.357813632,215.8711066,0.0,9.026262525
289,413,4.976241815,357.3005142,0.0,10.30624209
290,414,5.67575115,389.2484962,0.0,10.5274018
291,415,6.422446132,645.7132584,0.0,12.40438432
292,417,5.447116768,403.2991066,0.0,10.66036208
293,418,7.144249105,937.7492325,0.031,13.70883979
294,419,7.72410444,1023.772452,0.0,14.12622817
295,420,8.005382061,1116.352789,0.0,14.71682256
296,421,7.519545674,987.9883698,0.0,14.13658909
297,422,6.862247467,907.0011597,0.0,13.81831303
298,429,3.730435593,161.398747,0.070000001,8.551047679
299,430,4.57614578,205.4414,0.222000003,9.086792663
300,431,4.771033382,251.895076,0.0,9.375393346
301,432,3.934737074,178.4968731,0.0,8.668269351
302,433,4.043420517,188.3661766,0.0,8.73304975
303,434,4.146312463,200.9586975,0.0,8.857959956
304,435,3.769549417,189.2139313,0.0,8.73202005
305,437,5.722974145,435.8723953,0.0,11.00575644
306,438,5.84533813,519.4557419,0.0,11.57894915
307,439,6.295701528,599.6517029,0.0,12.11944284
308,440,5.823749971,457.572258,0.0,11.16747974
309,441,6.196166402,469.4107634,0.0,11.19932126
310,442,5.918752801,498.0365036,0.0,11.45255175
311,444,4.27320565,221.8613876,0.0,9.089199409
312,445,6.08234421,516.7683388,0.0,11.48622447
313,446,6.534582353,696.6523727,0.0,12.66526397
314,447,6.424840832,677.2632263,0.0,12.63532877
315,448,6.593889546,679.2079453,0.0,12.48346853
316,449,5.786624908,447.6928207,0.0,11.06546956
317,450,7.115477204,709.504126,0.0,12.73579279
318,451,6.652120013,604.330777,0.0,12.22437764
319,452,6.943161559,657.2119507,0.0,12.50007065
320,453,6.522108293,601.0469009,0.0,12.06877689
321,454,6.030127764,505.2686575,0.0,11.53505445
322,455,6.794772911,756.1835205,0.0,13.01135887
323,456,7.688798618,963.5301025,0.0,14.04205137
324,457,7.321205354,807.3168182,0.0,13.36396971
325,458,7.134670854,940.5796265,0.0,14.0153237
326,459,7.828221488,957.3229889,0.0,14.02372764
327,460,7.102947545,729.1840271,0.0,12.90542136
328,461,6.478152323,611.8376236,0.0,12.19053188
329,462,7.182283592,746.8023926,0.0,13.00335793
330,463,7.012770844,805.698587,0.0,13.27565186
331,464,6.839044356,692.9069702,0.0,12.63076584
332,465,7.105249286,853.8142761,0.0,13.49358787
333,466,6.826793242,708.2247192,0.0,12.71113175
334,467,7.024576664,829.477655,0.0,13.47949219
335,468,7.214489532,782.064151,0.0,13.19880594
336,473,8.105619502,1050.247479,0.0,14.35019933
337,474,8.127838863,1024.252464,0.0,14.20461341
338,475,7.064318931,892.7211212,0.0,13.57026914
339,476,6.048931646,580.0534561,0.0,11.97427565
340,477,6.384356046,691.3741318,0.0,12.65194269
341,479,6.016688693,611.4513321,0.0,12.17362936
342,480,6.065043974,536.9940674,0.0,11.70479979
343,481,7.755048156,913.6420685,0.052999997,13.51894967
344,483,6.427922177,739.5569931,0.0,12.88284253
345,486,7.535787892,1113.524521,0.075,14.17243136
346,517,6.845504153,832.2835175,0.0,13.26638755
347,531,7.130160236,814.3781265,0.0,13.23707257
348,532,7.214081192,769.6274994,0.0,13.10249765
349,534,6.994598246,890.8036133,0.0,13.1795315
350,535,7.035305715,900.8004318,0.0,13.58391099
351,536,7.226629496,975.2667877,0.0,14.00206134
352,540,7.616274881,1115.736569,0.047499999,14.17838287
353,541,6.131144977,655.5767029,0.0,12.18712766
354,542,6.17953732,718.2241898,0.018000001,12.23530997
355,543,6.152269113,607.3943474,0.0,12.06162031
356,544,7.520251107,958.8141937,0.0,13.65197226
357,545,7.190636683,843.2092377,0.0,13.52287562
358,546,6.143767369,617.7577042,0.0,12.2331558
359,547,6.84504019,834.278952,0.0,13.24891354
360,548,6.80852766,692.2816498,0.0,12.44891238
361,549,5.008095169,355.9634857,0.0,10.39309122
362,550,4.9911847,272.3331696,0.0,9.546178356
363,551,4.853079665,289.8106575,0.0,9.773319885
364,552,4.822173023,267.0463844,0.0,9.499937966
365,553,4.538946545,207.2932693,0.049000001,8.890512317
366,554,6.294327927,636.2318329,0.0,12.31148779
367,556,4.674820676,255.2996961,0.0,9.449810386
368,557,5.686406088,459.553833,0.0,11.09537467
369,558,5.572228003,445.2924767,0.0,10.98746784
370,559,7.13522768,784.9591248,0.0,13.11509246
371,560,5.818097227,588.0596405,0.0,12.00104713
372,561,6.972675943,872.8715424,0.0,13.63096614
373,562,6.573641857,615.7172923,0.0,12.22641012
374,565,6.67569443,659.453363,0.0,12.38490929
375,566,7.606566668,913.5737839,0.0,13.62557758
376,567,7.37381146,925.7767532,0.0,13.82365134
377,568,7.181039917,806.1297165,0.0,13.26396047
378,569,6.167620206,634.6984665,0.0,12.26466796
379,570,5.734185898,520.5879196,0.0,11.53860703
380,571,6.706601059,683.692836,0.0,12.4095975
381,572,7.735761714,1017.320444,0.0,14.03665857
382,573,7.805426836,1019.890985,0.0,14.0538995
383,574,7.803830361,1081.497601,0.0,14.51074027
384,576,7.340194798,821.2580688,0.0,13.1848619
385,578,6.797260261,759.2075806,0.0,13.0127179
386,582,6.414111745,749.6290878,0.0075,12.73214556
387,583,6.867946196,902.6912766,0.0,13.4732307
388,584,7.274372268,939.2484772,0.0,13.79561135
389,585,6.068774986,634.1056961,0.0,12.30720784
390,586,6.925471425,827.0997345,0.0,13.38388583
391,588,6.615273499,839.5171951,0.0,13.2856586
392,589,5.208792841,411.065213,0.0,10.78319286
393,590,6.017134106,574.1429443,0.0,11.95660695
394,591,6.003342175,572.4313553,0.0,11.87433086
395,592,5.433974648,402.7127716,0.0,10.73511064
396,593,6.612470555,606.1778961,0.0,12.14132488
397,594,4.58138032,252.589241,0.0,9.369455874
398,595,4.59012332,294.7399673,0.0,9.754899502
399,596,4.093650687,206.6888046,0.0,8.905653656
400,597,3.892915809,165.982843,0.0245,8.56099011
401,598,5.326349235,319.1139359,0.0,9.933377221
402,599,7.016761851,615.3173187,0.0,12.19247416
403,600,8.125165892,1053.581506,0.0,14.44643269
404,601,7.14655087,727.46604,0.0,12.86338802
405,602,6.287979579,593.2263428,0.0,12.07984033
406,603,5.42658462,465.7886734,0.0,11.255606
407,604,5.733329273,501.6597458,0.0,11.45268376
408,605,6.576867628,640.7481888,0.0,12.330847
409,606,6.1541996,497.6913315,0.0,11.4234923
410,607,6.853281856,674.6478363,0.0,12.57101351
411,608,6.56135928,616.5660111,0.0,12.24205063
412,609,6.993187451,696.5205688,0.0,12.66640122
413,610,7.046981573,734.095224,0.0,12.90921409
414,611,7.340528965,852.6133087,0.0,13.53129981
415,612,7.195722842,803.6509079,0.0,13.23711871
416,613,7.470652056,918.13974,0.0,13.84550929
417,614,7.127561474,825.1325867,0.0,13.4184773
418,615,7.035732722,736.2320221,0.0,12.88207953
419,616,7.386062884,827.1530579,0.0,13.37514134
420,617,7.297890782,836.6787933,0.0,13.4041615
421,618,6.918176413,647.2887802,0.0,12.31784834
422,619,6.611987948,543.7886429,0.0,11.75937487
423,620,7.125376505,664.1595962,0.0,12.50344729
424,621,7.097659161,769.1889313,0.0,13.09659478
425,622,7.011304522,780.4506595,0.0,13.04469302
426,623,6.055577087,528.7877808,0.0,11.64485291
427,624,6.859593105,686.7980042,0.0,12.62924668
428,625,6.794215989,627.0374847,0.0,12.29699689
429,626,6.904792833,587.5041977,0.0,12.06684333
430,627,7.104321122,687.1298676,0.0,12.60295768
431,628,7.213524342,797.4277832,0.0,13.25481024
432,629,7.360724902,793.231546,0.0,13.21985999
433,630,7.386174107,791.5567963,0.0,13.2473727
434,631,6.909025049,718.5875366,0.0,12.82543865
435,632,5.993875241,473.4593124,0.0,11.27340473
436,633,6.100498295,460.9607407,0.0,11.15989821
437,634,6.253100562,497.8476395,0.0,11.42604786
438,635,6.088915205,480.223941,0.0,11.31672241
439,636,7.181745338,840.7576263,0.0,13.50783572
440,637,6.849810696,721.9381149,0.0,12.85821211
441,638,5.817215919,479.4695221,0.0,11.31281443
442,639,5.854953504,471.5359062,0.0,11.19612609
443,640,6.787162256,694.3491119,0.0,12.69561911
444,641,7.562276602,851.4005676,0.0,13.52107273
445,642,7.131533694,685.4113434,0.0,12.63531674
446,643,6.575289893,609.2606674,0.0,12.13278347
447,644,6.671629286,612.1865463,0.0,12.12683465
448,645,6.77775104,747.850264,0.0,12.93667705
449,646,7.217607999,841.6603943,0.0,13.38543789
450,647,6.99714129,772.1831146,0.0,12.98093167
451,648,7.820203613,1016.919419,0.0,14.11187705
452,649,7.016576135,881.0725067,0.0,13.59821266
453,651,6.943662739,786.9694824,0.0,13.04269798
454,652,6.651451874,705.8136673,0.0,12.53783968
455,653,8.048447013,1073.658911,0.0035,14.14269166
456,654,6.992964673,824.2730698,0.0,13.37917395
457,655,7.798131704,1053.017543,0.032499999,14.12873286
458,656,6.70515306,806.0118088,0.0,13.28120573
459,657,6.677494955,805.002388,0.0,13.0651537
460,658,6.925248718,781.0867188,0.0,13.09527035
461,659,7.251781702,855.0648865,0.067000002,13.25100937
462,660,5.861691618,588.6545303,0.0,11.89561039
463,661,6.283301818,565.3492355,0.0,11.79006046
464,662,5.916692305,551.2543472,0.0,11.67396341
465,664,8.291671503,1311.585549,0.0,14.81657187
466,665,7.561682582,1003.05856,0.0,13.99954261
467,666,5.094819081,357.9455452,0.0,10.4092277
468,667,4.481848133,243.3084366,0.0,9.357624471
469,668,4.757167244,297.7031693,0.0,9.724079087
470,669,7.036883521,685.9454178,0.0,12.63660626
471,670,6.569516969,677.1677277,0.0,12.53093813
472,671,6.332678032,489.9620407,0.0,11.34230639
473,672,6.695574903,647.6259506,0.0,12.36086887
474,673,6.250650406,638.1701385,0.0,12.38953543
475,674,6.731604719,711.0684326,0.0,12.82808353
476,675,7.085275984,819.6051788,0.0,13.39181086
477,676,7.219835615,881.8237244,0.0,13.6894163
478,677,7.274984741,901.8813721,0.0,13.7697009
479,678,7.400857091,954.5646271,0.0,13.99039176
480,679,7.981640649,1023.263458,0.0,14.35416631
481,680,7.614270067,870.827063,0.0,13.62314223
482,681,6.530145931,649.2703232,0.0,12.40049654
483,682,7.841530848,912.858847,0.0,13.72799447
484,683,6.868206096,763.3152496,0.0,13.07562768
485,684,8.009985542,1020.613385,0.0,14.22840858
486,685,7.89857347,1025.153241,0.0,14.20505981
487,686,7.096543479,744.2515533,0.0,12.968283
488,687,7.558619666,873.8073761,0.0,13.66634296
489,688,7.285546827,812.960556,0.0,13.32234259
490,689,7.806911778,1038.231232,0.0,14.40023513
491,690,7.30074954,843.0924042,0.0,13.53972231
492,691,6.749795961,664.995694,0.0,12.5239841
493,692,6.788350201,739.3670593,0.0,12.96084125
494,693,6.936423349,732.6012939,0.0,12.8653775
495,694,6.735762668,650.964299,0.0,12.43026491
496,695,6.381608725,577.9150421,0.0,11.98107782
497,696,6.724625158,695.4993927,0.0,12.71502753
498,697,7.34522428,798.8806024,0.0,13.23643299
499,698,6.528994966,640.8106186,0.0,12.32149266
500,699,7.183917022,751.344873,0.0,13.02823059
501,700,7.038906932,792.1831421,0.0,13.23335212
502,701,7.499312663,958.0368439,0.0,13.99619959
503,702,7.638438559,1009.696246,0.0,14.294873
504,703,8.114288259,1180.075348,0.0,14.79752728
505,704,7.778826737,1068.469214,0.0,14.49746454
506,705,7.687165093,951.4440063,0.0,14.02638106
507,706,7.670107114,963.8598601,0.0,14.06796305
508,707,6.745248222,673.5706558,0.0,12.55360208
509,708,6.307934237,580.5917923,0.0,11.94594191
510,709,5.679018116,407.119194,0.0,10.74416886
511,710,4.794236577,236.9844269,0.0,9.248463973
512,711,4.067811668,161.9994915,0.073500001,8.512033224
513,712,3.525174069,96.33642397,0.394000006,8.19651255
514,713,4.84777081,217.7377403,0.0,9.022020489
515,714,5.623905993,337.710759,0.0,10.12290506
516,715,6.006627584,450.3343948,0.0,11.11861584
517,716,6.361375642,569.4899918,0.0,11.92524661
518,717,7.2395118,680.0899078,0.0,12.58096504
519,718,6.769713521,636.827269,0.0,12.34414583
520,719,7.128303885,738.1303009,0.0,12.89840171
521,720,6.824658465,648.374527,0.0,12.36047633
522,721,6.214342022,567.9144882,0.0,11.89477345
523,722,6.52650764,573.5496689,0.0,11.94447152
524,723,6.56823616,558.6854248,0.0,11.85152936
525,724,6.94579742,695.8216522,0.0,12.67172599
526,725,7.747418928,830.1718048,0.0,13.41592307
527,726,7.779309416,926.8982269,0.0,13.90719938
528,727,7.913349152,1025.757208,0.0,14.30812003
529,729,7.977018499,1035.37789,0.0,14.38284704
530,730,7.274687719,886.2354889,0.0,13.69099854
531,731,8.145046258,965.4433411,0.0,14.07813643
